,Time,LaFeO3_1,LaFeO3_2,STN_1,STN_2,LaFeO3_1_heatR,LaFeO3_2_heatR,STN_1_heatR,STN_2_heatR,LaFeO3_1_heatV,LaFeO3_2_heatV,STN_1_heatV,STN_2_heatV,Temperature,Relative_Humidity,Pressure,VOC,LaFeO3_1_Age,LaFeO3_2_Age,STN_1_Age,STN_2_Age,sin_hour,cos_hour,sin_weekday,cos_weekday,sin_month,cos_month,sin_ordate,cos_ordate,year,UV,Rain,Wind_Speed,sin_wind,cos_wind,PM10,CO,NO2
2792,2021-07-02 01:00:00,5043988.72881356,5744150.627118644,165254560.27118644,176615292.20338982,87.04237288135593,86.02033898305085,102.3542372881356,100.2728813559322,3.02864406779661,2.969322033898305,4.111525423728814,4.0794915254237285,40.12033898305084,20.76271186440678,991.428813559322,1968.457966101695,5533200,5533200,5533200,176400,0.2202965886734546,0.1414508129027477,-0.6793043312793746,-0.5867091421059872,0.3439973786736488,0.3947422972949515,0.0053888288863549,0.0162994586115752,2021,0.0,0.0,1.55,-0.0118115116030817,0.0128493429184909,67.0,1.1,83.0
2793,2021-07-02 02:00:00,5041231.0,5707563.847457627,169293600.27118644,178756687.45762712,86.95932203389832,86.0,102.33050847457628,100.24915254237288,3.0271186440677966,2.969152542372881,4.110508474576271,4.079322033898305,39.9542372881356,20.552542372881355,991.6508474576272,2005.732372881356,5536800,5536800,5536800,180000,0.2380535096703053,-0.1089469870425945,-0.6793043312793746,-0.5867091421059872,0.3439973786736488,0.3947422972949515,0.0053888288863549,0.0162994586115752,2021,0.0,0.0,1.1666666666666667,-0.0114084324012214,-0.0132085233820237,54.0,0.8,56.0
2794,2021-07-02 03:00:00,4990597.237288136,5698783.0,172178084.33898306,181689199.7288136,86.99152542372882,86.00508474576272,102.3135593220339,100.2677966101695,3.027627118644068,2.9696610169491526,4.110677966101695,4.078813559322034,39.69322033898305,20.31694915254237,991.7779661016948,2073.441694915254,5540400,5540400,5540400,183600,0.0369451317162842,-0.2591794295357481,-0.6793043312793746,-0.5867091421059872,0.3439973786736488,0.3947422972949515,0.0053888288863549,0.0162994586115752,2021,0.0,0.0,1.45,0.0140899185894662,0.0103000783457662,46.0,0.7,52.0
2795,2021-07-02 04:00:00,5108447.333333333,5862838.5,170122640.26666668,181892250.4,86.97833333333332,86.00166666666668,102.34166666666668,100.275,3.0276666666666667,2.9691666666666667,4.1105,4.0795,39.69166666666667,20.098333333333336,991.8166666666668,1967.9065,5544000,5544000,5544000,187200,-0.1981304299564842,-0.1711234997809129,-0.6793043312793746,-0.5867091421059872,0.3439973786736488,0.3947422972949515,0.0053888288863549,0.0162994586115752,2021,0.0,0.0,1.2833333333333334,-0.0130904741548657,-0.0115436955169261,50.0,0.8,70.0
2796,2021-07-02 05:00:00,5352509.06779661,6149136.559322034,170299924.33898306,180828294.5084746,86.92372881355932,86.0271186440678,102.3406779661017,100.27966101694916,3.025593220338983,2.969830508474576,4.110169491525424,4.0794915254237285,39.72881355932204,19.7271186440678,992.0322033898306,1753.4589830508476,5547600,5547600,5547600,190800,-0.251045788052553,0.0742625864960414,-0.6793043312793746,-0.5867091421059872,0.3439973786736488,0.3947422972949515,0.0053888288863549,0.0162994586115752,2021,95.5,0.0,0.5,0.0032504368381535,0.0171479468201847,52.0,0.8,79.0
2797,2021-07-02 06:00:00,5675001.389830508,6505995.186440678,161758343.8644068,174406510.1016949,86.98983050847457,86.02203389830508,102.35084745762713,100.27118644067797,3.028135593220339,2.9696610169491526,4.110338983050847,4.0794915254237285,39.73898305084746,19.667796610169493,992.2593220338985,1452.9271186440678,5551200,5551200,5551200,194400,-0.0731508063700731,0.2513719932279996,-0.6793043312793746,-0.5867091421059872,0.3439973786736488,0.3947422972949515,0.0053888288863549,0.0162994586115752,2021,647.3,0.0,1.1833333333333331,0.0076589745382036,0.0156830331508243,119.0,1.8,151.0
2798,2021-07-02 07:00:00,5716710.542372881,6573458.542372881,163954621.9661017,176310141.42372882,87.02033898305085,86.035593220339,102.3542372881356,100.27966101694916,3.028135593220339,2.969830508474576,4.110847457627119,4.079322033898305,39.77457627118644,20.040677966101697,992.5033898305084,1500.8649152542373,5554800,5554800,5554800,198000,0.1719986893368244,0.1973711486474757,-0.6793043312793746,-0.5867091421059872,0.3439973786736488,0.3947422972949515,0.0053888288863549,0.0162994586115752,2021,1325.7,0.0,1.2666666666666666,0.004678945495217,0.0168144250225661,120.0,2.3,165.0
2799,2021-07-02 08:00:00,5447478.610169492,6207208.06779661,169627334.5084746,180105146.0338983,87.08813559322033,86.08644067796611,102.43389830508475,100.30508474576273,3.028983050847457,2.971016949152543,4.114406779661017,4.08,40.55084745762712,19.059322033898304,992.4593220338984,1681.3157627118644,5558400,5558400,5558400,201600,0.2590133832800412,-0.0380918197758505,-0.6793043312793746,-0.5867091421059872,0.3439973786736488,0.3947422972949515,0.0053888288863549,0.0162994586115752,2021,2078.1,0.0,1.933333333333333,-0.0095161859240765,0.0146307766453157,128.0,2.6,163.0
2800,2021-07-02 09:00:00,5056927.474576271,5778594.627118644,159504239.05084747,172144651.93220338,87.00847457627118,86.08813559322033,102.36949152542373,100.36779661016948,3.02728813559322,2.97,4.111016949152543,4.080169491525424,40.715254237288136,18.110169491525426,992.184745762712,2104.9750847457626,5562000,5562000,5562000,205200,0.1078923671370046,-0.238533344766687,-0.6793043312793746,-0.5867091421059872,0.3439973786736488,0.3947422972949515,0.0053888288863549,0.0162994586115752,2021,2707.1,0.0,1.366666666666667,0.0161951703548836,-0.0065064488750014,131.0,2.4,136.0
2801,2021-07-02 10:00:00,5320894.627118644,6102075.186440678,124464449.08474576,145334262.91525424,87.04237288135593,86.06271186440678,102.35762711864407,100.3135593220339,3.027796610169492,2.97,4.110677966101695,4.0798305084745765,40.43728813559322,18.008474576271187,991.8084745762712,2265.286440677966,5565600,5565600,5565600,208800,-0.1424243937806502,-0.2196684126319114,-0.6793043312793746,-0.5867091421059872,0.3439973786736488,0.3947422972949515,0.0053888288863549,0.0162994586115752,2021,3191.0,0.0,0.9666666666666668,0.0091903481157351,-0.0148376184510288,84.0,1.5,95.0
2802,2021-07-02 11:00:00,4992821.491525424,5776712.830508474,142599128.6779661,156767893.9661017,87.0864406779661,86.12372881355932,102.37966101694914,100.3813559322034,3.028983050847457,2.97135593220339,4.111016949152543,4.079661016949153,41.10338983050848,17.044067796610168,991.2118644067796,2380.1208474576274,5569200,5569200,5569200,212400,-0.2617968238801191,0.0011586450238556,-0.6793043312793746,-0.5867091421059872,0.3439973786736488,0.3947422972949515,0.0053888288863549,0.0162994586115752,2021,3524.1,0.0,1.5166666666666666,0.0127790024110747,-0.0118875782716436,63.0,1.2,76.0
2803,2021-07-02 12:00:00,4605413.816666666,5269797.616666666,166059346.26666668,170438081.06666666,87.06666666666666,86.06666666666666,102.34833333333331,100.345,3.027,2.9710000000000005,4.109833333333333,4.0793333333333335,40.95666666666667,17.705,990.4633333333334,2512.0803333333333,5572800,5572800,5572800,216000,-0.140474461442117,0.2209204497880551,-0.6793043312793746,-0.5867091421059872,0.3439973786736488,0.3947422972949515,0.0053888288863549,0.0162994586115752,2021,2388.3,0.0,2.1,-0.0028189731074597,0.0172241345328619,52.0,1.0,64.0
2804,2021-07-02 13:00:00,4029035.406779661,4646244.915254237,167283602.98305085,172018519.59322035,87.13728813559321,86.12033898305086,102.4,100.40169491525424,3.029152542372881,2.971864406779661,4.113050847457627,4.08,41.36610169491525,18.749152542372883,990.0084745762712,3272.450338983051,5576400,5576400,5576400,219600,0.1099994730145972,0.2375690118439699,-0.6793043312793746,-0.5867091421059872,0.3439973786736488,0.3947422972949515,0.0053888288863549,0.0162994586115752,2021,1548.3,0.0,3.016666666666667,0.0091907953819727,0.0148373414071867,34.0,0.8,57.0
2805,2021-07-02 14:00:00,3627742.830508474,4163189.9491525423,173731741.2881356,177895668.88135594,87.07796610169493,86.03898305084746,102.37118644067796,100.35762711864407,3.0294915254237287,2.969322033898305,4.111694915254238,4.079322033898305,41.52881355932203,19.25593220338983,989.6881355932204,3947.168644067797,5580000,5580000,5580000,223200,0.2593403992702513,0.0357977200161695,-0.6793043312793746,-0.5867091421059872,0.3439973786736488,0.3947422972949515,0.0053888288863549,0.0162994586115752,2021,1863.0,0.0,3.0,-0.0102794228983425,0.0141049950253,33.0,0.8,59.0
2806,2021-07-02 15:00:00,3378365.338983051,3874010.355932204,176104463.45762712,179171261.83050847,87.14406779661017,86.11694915254236,102.39152542372882,100.4,3.029830508474576,2.9711864406779664,4.112203389830508,4.080677966101695,41.742372881355934,19.10169491525424,989.386440677966,4305.243559322033,5583600,5583600,5583600,226800,0.1702449584463643,-0.1988858305048529,-0.6793043312793746,-0.5867091421059872,0.3439973786736488,0.3947422972949515,0.0053888288863549,0.0162994586115752,2021,1866.4,0.0,4.25,-0.0143142258158032,-0.0099860081654733,27.0,0.7,58.0
2807,2021-07-02 16:00:00,3088691.966101695,3533394.0,176474185.22033897,178457077.15254238,87.09830508474576,86.11525423728814,102.40677966101696,100.39661016949152,3.0294915254237287,2.97135593220339,4.113050847457627,4.080169491525424,41.76779661016948,19.07118644067797,989.3050847457628,4759.946440677966,5587200,5587200,5587200,230400,-0.0753729120482587,-0.2507146656687137,-0.6793043312793746,-0.5867091421059872,0.3439973786736488,0.3947422972949515,0.0053888288863549,0.0162994586115752,2021,1368.5,0.0,3.7000000000000006,0.0172963495048274,0.0023353187348976,18.0,0.6,51.0
2808,2021-07-02 17:00:00,2712482.406779661,3089853.372881356,176697240.40677965,179075072.54237288,87.09152542372881,86.12711864406779,102.4,100.4271186440678,3.0294915254237287,2.9720338983050847,4.112203389830508,4.081186440677966,41.69491525423729,19.406779661016948,989.1915254237288,5391.594237288135,5590800,5590800,5590800,234000,-0.2516932748057057,-0.0720375934466784,-0.6793043312793746,-0.5867091421059872,0.3439973786736488,0.3947422972949515,0.0053888288863549,0.0162994586115752,2021,408.0,0.0,3.9333333333333336,-0.008793152220498,0.0150764018855248,20.0,0.7,58.0
2809,2021-07-02 18:00:00,2342081.338983051,2622861.881355932,180823485.83050847,179737211.66101694,87.04915254237288,86.06101694915255,102.37457627118644,100.39322033898304,3.028474576271186,2.970338983050848,4.111355932203391,4.080338983050847,41.23389830508475,20.3542372881356,989.2661016949152,5945.116440677966,5594400,5594400,5594400,237600,-0.1966080014497935,0.1728705099718497,-0.6793043312793746,-0.5867091421059872,0.3439973786736488,0.3947422972949515,0.0053888288863549,0.0162994586115752,2021,257.2,0.0,3.866666666666666,-0.0173827339047011,-0.0015677951986979,18.0,0.7,63.0
2810,2021-07-02 19:00:00,2170872.0169491526,2424130.779661017,182037077.9661017,182180166.2372881,87.0271186440678,86.035593220339,102.36610169491526,100.38983050847456,3.028983050847457,2.971016949152543,4.111016949152543,4.079152542372881,40.9864406779661,20.75423728813559,989.5813559322036,6112.548305084745,5598000,5598000,5598000,241200,0.0392377617348056,0.2588422637554617,-0.6793043312793746,-0.5867091421059872,0.3439973786736488,0.3947422972949515,0.0053888288863549,0.0162994586115752,2021,110.6,0.0,4.15,-0.0042809646917525,-0.0169201288734653,29.0,0.7,73.0
2811,2021-07-02 20:00:00,2056757.433333333,2301605.216666667,180960687.3333333,180361657.7333333,87.03,86.06,102.36833333333334,100.38,3.028833333333333,2.971166666666667,4.111000000000001,4.0795,40.97166666666667,20.995,990.04,6099.664666666667,5601600,5601600,5601600,244800,0.2390085077346339,0.1068356339545606,-0.6793043312793746,-0.5867091421059872,0.3439973786736488,0.3947422972949515,0.0053888288863549,0.0162994586115752,2021,0.0,0.0,1.9833333333333327,0.0129705117776902,0.0116783236815695,26.0,1.1,89.0
2812,2021-07-02 21:00:00,2222198.7966101696,2510162.1694915253,179048386.44067797,179661755.66101694,87.03050847457628,86.0542372881356,102.3728813559322,100.364406779661,3.027796610169492,2.971016949152543,4.111016949152543,4.08,40.81525423728814,21.80508474576272,990.764406779661,5303.617966101695,5605200,5605200,5605200,248400,0.2190359339674459,-0.1433951850063944,-0.6793043312793746,-0.5867091421059872,0.3439973786736488,0.3947422972949515,0.0053888288863549,0.0162994586115752,2021,0.0,0.0,1.0,0.0159549166142903,0.0070751717730207,37.0,1.5,121.0
2813,2021-07-02 22:00:00,2660678.0169491526,3017308.847457628,174643571.2542373,180395373.83050847,86.99322033898305,85.99661016949153,102.31186440677963,100.28813559322032,3.027966101694915,2.968474576271187,4.109491525423729,4.079322033898305,40.544067796610165,22.58813559322034,991.3389830508474,4147.515254237288,5608800,5608800,5608800,252000,-0.0023172673534486,-0.2617891321732475,-0.6793043312793746,-0.5867091421059872,0.3439973786736488,0.3947422972949515,0.0053888288863549,0.0162994586115752,2021,0.0,0.0,1.3,-0.0137956619744113,-0.0106909836065017,45.0,1.3,121.0
2814,2021-07-02 23:00:00,3287916.847457628,3759854.745762712,173264521.4915254,179583844.88135594,87.04067796610168,86.03389830508475,102.30338983050846,100.32372881355931,3.028135593220339,2.970338983050848,4.110338983050847,4.08,40.50169491525424,22.82033898305085,991.8389830508474,3216.475593220339,5612400,5612400,5612400,255600,-0.2215399837562084,-0.1394953585224552,-0.6793043312793746,-0.5867091421059872,0.3439973786736488,0.3947422972949515,0.0053888288863549,0.0162994586115752,2021,0.0,0.0,0.5166666666666666,-0.0056622707110191,-0.0165092734601448,48.0,0.8,82.0
2815,2021-07-03 00:00:00,3645477.881355932,4189974.288135593,169425951.18644068,178482902.23728815,87.05084745762711,85.94237288135594,102.2271186440678,100.26949152542372,3.027457627118644,2.96813559322034,4.109152542372882,4.079661016949153,40.05593220338984,23.235593220338984,992.1728813559324,2906.660677966102,5616000,5616000,5616000,259200,0.0,0.2617993877991494,-0.8607284161801819,0.254614582272142,0.3439973786736488,0.3947422972949515,0.0166271181629442,0.0042720919222741,2021,0.0,0.0,0.1666666666666666,0.0140440393800093,0.010362546872244,40.0,0.6,63.0
2816,2021-07-03 01:00:00,4204340.525423729,4808965.491525424,166479990.5084746,176765051.3898305,86.93728813559322,85.90847457627119,102.2186440677966,100.25084745762712,3.026271186440677,2.967966101694916,4.109152542372882,4.078983050847458,39.898305084745765,23.693220338983053,992.4813559322034,2401.2530508474574,5619600,5619600,5619600,262800,0.2202965886734546,0.1414508129027477,-0.8607284161801819,0.254614582272142,0.3439973786736488,0.3947422972949515,0.0166271181629442,0.0042720919222741,2021,0.0,0.0,0.2666666666666666,-0.0082999165193889,-0.015353462331275,27.0,0.6,53.0
2817,2021-07-03 02:00:00,4463546.813559322,5119839.93220339,169174857.4915254,178032311.59322035,86.95932203389832,85.95254237288135,102.24745762711864,100.28305084745764,3.0271186440677966,2.969322033898305,4.110508474576271,4.079661016949153,39.869491525423726,23.79491525423729,992.7118644067796,2240.152372881356,5623200,5623200,5623200,266400,0.2380535096703053,-0.1089469870425945,-0.8607284161801819,0.254614582272142,0.3439973786736488,0.3947422972949515,0.0166271181629442,0.0042720919222741,2021,0.0,0.0,0.45,0.0024123653527906,0.0172857719871391,24.0,0.5,48.0
2818,2021-07-03 03:00:00,4629363.27118644,5276203.338983051,168870913.8983051,180097016.1355932,87.0,85.9728813559322,102.2728813559322,100.30338983050846,3.027627118644068,2.9711864406779664,4.111016949152543,4.0798305084745765,39.75084745762712,23.87796610169492,993.1,2158.910338983051,5626800,5626800,5626800,270000,0.0369451317162842,-0.2591794295357481,-0.8607284161801819,0.254614582272142,0.3439973786736488,0.3947422972949515,0.0166271181629442,0.0042720919222741,2021,0.0,0.0,0.9333333333333332,0.0117741958739837,0.0128835449821767,28.0,0.6,68.0
2819,2021-07-03 04:00:00,4763638.233333333,5496720.566666666,169871576.0,181213859.46666667,86.99333333333334,85.945,102.27666666666669,100.27333333333333,3.0276666666666667,2.9690000000000003,4.1113333333333335,4.080333333333333,39.79666666666666,23.735,993.1766666666666,2111.1831666666667,5630400,5630400,5630400,273600,-0.1981304299564842,-0.1711234997809129,-0.8607284161801819,0.254614582272142,0.3439973786736488,0.3947422972949515,0.0166271181629442,0.0042720919222741,2021,0.0,0.0,0.75,0.0140899185894662,0.0103000783457662,33.0,0.7,89.0
2820,2021-07-03 05:00:00,5362972.881355932,6228540.711864407,165340859.11864406,181053909.1525424,87.00508474576272,85.98474576271187,102.2677966101695,100.27627118644068,3.027627118644068,2.970508474576272,4.111186440677966,4.078813559322034,39.69322033898305,23.32372881355932,993.4118644067796,1809.8622033898305,5634000,5634000,5634000,277200,-0.251045788052553,0.0742625864960414,-0.8607284161801819,0.254614582272142,0.3439973786736488,0.3947422972949515,0.0166271181629442,0.0042720919222741,2021,96.9,0.0,1.1833333333333331,-0.0013368708492979,0.0174020170129501,70.0,1.2,148.0
2821,2021-07-03 06:00:00,5456181.694915255,6357891.322033898,173113087.72881356,183460443.9322033,86.99661016949153,85.99491525423728,102.30169491525425,100.28813559322032,3.027457627118644,2.970847457627119,4.112542372881356,4.079661016949153,39.62881355932203,23.005084745762712,993.893220338983,1789.194406779661,5637600,5637600,5637600,280800,-0.0731508063700731,0.2513719932279996,-0.8607284161801819,0.254614582272142,0.3439973786736488,0.3947422972949515,0.0166271181629442,0.0042720919222741,2021,583.4000000000001,0.0,1.9666666666666668,0.0024123653527906,0.0172857719871391,86.0,1.4,142.0
2822,2021-07-03 07:00:00,5342924.338983051,6195716.983050847,173929072.81355932,183465834.5762712,86.98305084745763,86.02881355932203,102.30338983050846,100.364406779661,3.026101694915254,2.970338983050848,4.109491525423729,4.079661016949153,39.91694915254237,21.46779661016949,993.8050847457628,1905.262881355932,5641200,5641200,5641200,284400,0.1719986893368244,0.1973711486474757,-0.8607284161801819,0.254614582272142,0.3439973786736488,0.3947422972949515,0.0166271181629442,0.0042720919222741,2021,1165.0,0.0,3.016666666666667,-0.0148377569678943,-0.0091901244794839,114.0,1.7,142.0
2823,2021-07-03 08:00:00,4861752.220338983,5606217.745762712,175661936.27118644,183951709.83050847,87.02033898305085,86.04067796610168,102.37118644067796,100.39661016949152,3.0283050847457624,2.969152542372881,4.111694915254238,4.08,40.33559322033898,19.564406779661017,993.7084745762712,2268.189152542373,5644800,5644800,5644800,288000,0.2590133832800412,-0.0380918197758505,-0.8607284161801819,0.254614582272142,0.3439973786736488,0.3947422972949515,0.0166271181629442,0.0042720919222741,2021,1886.3,0.0,2.3666666666666667,0.0159861785052123,0.0070042498946136,120.0,1.7,129.0
2824,2021-07-03 09:00:00,4565122.627118644,5270507.033898305,176852575.18644068,181904890.0338983,87.02203389830508,86.09491525423729,102.3542372881356,100.39322033898304,3.0271186440677966,2.9715254237288136,4.110338983050847,4.079152542372881,40.78474576271186,18.884745762711862,993.264406779661,2520.9752542372885,5648400,5648400,5648400,291600,0.1078923671370046,-0.238533344766687,-0.8607284161801819,0.254614582272142,0.3439973786736488,0.3947422972949515,0.0166271181629442,0.0042720919222741,2021,2128.9,0.0,1.05,-0.0096030874338432,-0.0145738852583884,98.0,1.4,102.0
2825,2021-07-03 10:00:00,4167568.254237288,4849296.440677966,174301208.1355932,179155633.3559322,87.07457627118643,86.07966101694915,102.3813559322034,100.37627118644068,3.029322033898305,2.970508474576272,4.111355932203391,4.0794915254237285,40.96610169491525,18.73050847457627,992.686440677966,2909.374237288135,5652000,5652000,5652000,295200,-0.1424243937806502,-0.2196684126319114,-0.8607284161801819,0.254614582272142,0.3439973786736488,0.3947422972949515,0.0166271181629442,0.0042720919222741,2021,2832.4,0.0,0.8833333333333333,0.010154172542778,-0.0141954288331913,72.0,1.1,78.0
2826,2021-07-03 11:00:00,3821125.440677966,4441571.288135593,174927840.27118644,178190943.72881356,87.09661016949153,86.08305084745763,102.40508474576272,100.37966101694914,3.0288135593220336,2.970169491525424,4.112372881355933,4.080677966101695,41.5271186440678,19.42372881355932,991.9508474576272,3281.319661016949,5655600,5655600,5655600,298800,-0.2617968238801191,0.0011586450238556,-0.8607284161801819,0.254614582272142,0.3439973786736488,0.3947422972949515,0.0166271181629442,0.0042720919222741,2021,3376.3,0.0,2.65,-0.0085699435119187,0.0152043904182058,84.0,1.3,87.0
2827,2021-07-03 12:00:00,3107586.433333333,3595000.4166666665,177983398.66666666,179515598.4,87.05,86.06833333333334,102.35,100.38666666666668,3.0286666666666666,2.9705000000000004,4.110166666666667,4.080666666666667,41.705000000000005,20.676666666666662,990.99,4158.8925,5659200,5659200,5659200,302400,-0.140474461442117,0.2209204497880551,-0.8607284161801819,0.254614582272142,0.3439973786736488,0.3947422972949515,0.0166271181629442,0.0042720919222741,2021,3088.5,0.0,2.716666666666667,-0.0153902930296324,-0.0082314215205366,83.0,1.3,81.0
2828,2021-07-03 13:00:00,2523863.627118644,2883181.4237288134,180690061.55932203,182492951.3220339,86.96610169491525,86.01694915254237,102.3135593220339,100.34406779661018,3.0271186440677966,2.968983050847458,4.1084745762711865,4.078813559322034,41.78983050847457,20.90169491525424,990.1610169491526,4943.859661016949,5662800,5662800,5662800,306000,0.1099994730145972,0.2375690118439699,-0.8607284161801819,0.254614582272142,0.3439973786736488,0.3947422972949515,0.0166271181629442,0.0042720919222741,2021,2471.2,0.0,3.15,0.0073801545648648,0.015816154348811,68.0,1.3,72.0
2829,2021-07-03 14:00:00,2390072.694915254,2704574.2711864407,180328205.01694915,181901308.20338985,87.11186440677967,86.03898305084746,102.38474576271186,100.36779661016948,3.0296610169491527,2.969491525423729,4.112203389830508,4.08,41.94237288135593,20.6271186440678,989.4067796610168,5060.917457627119,5666400,5666400,5666400,309600,0.2593403992702513,0.0357977200161695,-0.8607284161801819,0.254614582272142,0.3439973786736488,0.3947422972949515,0.0166271181629442,0.0042720919222741,2021,1564.6,0.0,3.9166666666666665,-0.010258532562344,0.0141201958008391,47.0,1.0,63.0
