,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_features,param_max_depth,param_bootstrap,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
15,38.516329765319824,1.395554802491298,0.33566784858703613,0.06899553941337588,794,10,3,sqrt,28,False,"{'n_estimators': 794, 'min_samples_split': 10, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_depth': 28, 'bootstrap': False}",-0.2557661577777592,0.04911383244037093,-0.5224809010037935,-0.24304440878039393,0.23352589720548528,14
16,24.362330675125122,0.771453153035925,0.2826688289642334,0.05675770129309809,794,9,3,sqrt,,True,"{'n_estimators': 794, 'min_samples_split': 9, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_depth': None, 'bootstrap': True}",-0.24792230562253578,0.055621317093439614,-0.6347476705229128,-0.2756828863506697,0.2825247153169427,52
17,35.305664936701454,0.9255113106393001,0.2716675599416097,0.030268025348799292,883,9,3,sqrt,10,False,"{'n_estimators': 883, 'min_samples_split': 9, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_depth': 10, 'bootstrap': False}",-0.2650263400195448,0.04760434288113036,-0.5001177688410832,-0.23917992199316584,0.22435226157534194,11
18,29.19899837176005,0.940778872040816,0.3060000737508138,0.07657954926899035,883,9,2,sqrt,20,True,"{'n_estimators': 883, 'min_samples_split': 9, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 20, 'bootstrap': True}",-0.26544572847068576,0.04789941067418572,-0.6193684457019349,-0.2789715878328117,0.27257880779914984,57
19,10.67033060391744,0.19634863441896613,0.13500006993611655,0.006680866103987136,350,11,3,sqrt,20,True,"{'n_estimators': 350, 'min_samples_split': 11, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_depth': 20, 'bootstrap': True}",-0.27628220121569375,0.061469858888590245,-0.6967364729303691,-0.3038496050858242,0.31014962165562887,91
20,26.219330072402954,0.6503241744416909,0.1746687889099121,0.02212604433649507,527,11,3,sqrt,24,False,"{'n_estimators': 527, 'min_samples_split': 11, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_depth': 24, 'bootstrap': False}",-0.26096777533294363,0.08225922938036472,-0.5436196036707235,-0.24077604987443413,0.2559125602598042,12
21,31.677997668584187,1.1079546477360973,0.2243326505025228,0.0339940544729191,616,9,2,sqrt,20,False,"{'n_estimators': 616, 'min_samples_split': 9, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 20, 'bootstrap': False}",-0.2601089709355013,0.07458401018355565,-0.5906926315376656,-0.25873919742987045,0.2715997787364821,35
22,17.842330535252888,0.6379222264244386,0.14500252405802408,0.03086624158994089,350,9,2,sqrt,24,False,"{'n_estimators': 350, 'min_samples_split': 9, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 24, 'bootstrap': False}",-0.2603721706393151,0.08500407075459611,-0.5407572764618506,-0.23870845878218985,0.2559248629658153,8
23,11.204331239064535,0.43075869401003036,0.12900050481160483,0.02453549711431368,350,11,2,sqrt,30,True,"{'n_estimators': 350, 'min_samples_split': 11, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 30, 'bootstrap': True}",-0.285895649990094,0.06536349868059073,-0.6019795885697891,-0.27417057995976407,0.2725677982638804,49
24,52.1246649424235,1.6525709096344017,0.5113340218861898,0.08999957559880849,1150,9,3,sqrt,12,False,"{'n_estimators': 1150, 'min_samples_split': 9, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_depth': 12, 'bootstrap': False}",-0.2752123341642036,0.06548181203052417,-0.5842275042764261,-0.2646526754700352,0.26534779531502195,42
